Intervalo de datas,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Estratégia de lances do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do segmento,Lance do segmento,ID do portfólio,Nome do portfólio,Moeda do orçamento,Impressões,Cliques,CTR,CPC,Custo total,Vendas,Compras,Taxa de compra em relação aos cliques,Unidades vendidas,ROAS
24 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B09YDKHT3H""",TARGETING_EXPRESSION,191870832568234,1.1,146788124202114,campanha de produto indicado,BRL,95,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B08D8NFYZL""",TARGETING_EXPRESSION,94374351652094,1.0,146788124202114,campanha de produto indicado,BRL,22,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 27 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B07MHD9HRB""",TARGETING_EXPRESSION,7166846400364,0.78,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 18 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076JLG2PV""",TARGETING_EXPRESSION,76095957983871,0.78,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
2 de set. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0FD53H3VC""",TARGETING_EXPRESSION,62638220339719,1.1,146788124202114,campanha de produto indicado,BRL,23,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0F6PG8SNT""",TARGETING_EXPRESSION,87312542095519,1.1,146788124202114,campanha de produto indicado,BRL,1031,1,0.0970%,1.65000,1.65,0.00,0,0.0000%,0,0.00000
24 de ago. de 2026 - 2 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0GXNYQPC2""",TARGETING_EXPRESSION,130339874701705,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GQDXYTXK""",TARGETING_EXPRESSION,232276763583264,1.1,146788124202114,campanha de produto indicado,BRL,107,0,0.0000%,,0.00,0.00,0,,0,
1 de set. de 2026 - 1 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0F8PBGZBJ""",TARGETING_EXPRESSION,157259019081630,0.66,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 18 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0DXRJZBY5""",TARGETING_EXPRESSION,78776026115580,0.78,146788124202114,campanha de produto indicado,BRL,29,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,,lixeira inox 10 litros banheiro,PHRASE,165739909846706,1.2,99873185432506,Campanhas Manuais Claude,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
31 de ago. de 2026 - 31 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B07CRPSDMH""",TARGETING_EXPRESSION,80198051074896,0.66,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 6 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0H1SZBHMT""",TARGETING_EXPRESSION,8869705817232,0.66,146788124202114,campanha de produto indicado,BRL,19,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 31 de ago. de 2026,"=""157934729939405""",Campanha automática inidividual- L1618-o115/07,"=""285629207112751""",campanha automática inidividual- L1618-A-o115/07,,loose-match,TARGETING_EXPRESSION_PREDEFINED,436467175106980,0.45,1383289894499,campanha automatica individual,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GSVSKGV2""",TARGETING_EXPRESSION,270995181298385,1.1,146788124202114,campanha de produto indicado,BRL,166,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 22 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0DPMZB1SP""",TARGETING_EXPRESSION,65564431187935,0.92,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 8 de set. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0D7QQBVG1""",TARGETING_EXPRESSION,253142273875979,1.1,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
5 de set. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0DNTVMVN4""",TARGETING_EXPRESSION,22508914190661,1.1,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0D3JCG6MZ""",TARGETING_EXPRESSION,240044278504247,1.0,146788124202114,campanha de produto indicado,BRL,378,0,0.0000%,,0.00,0.00,0,,0,
20 de set. de 2026 - 20 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0DZV96MHK""",TARGETING_EXPRESSION,54520819256197,0.78,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 20 de set. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,,lixeira com cinzeiro,EXACT,188512828170673,1.6,99873185432506,Campanhas Manuais Claude,BRL,127,1,0.7874%,1.56000,1.56,0.00,0,0.0000%,0,0.00000
26 de ago. de 2026 - 6 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0FRV1RH4M""",TARGETING_EXPRESSION,70598847091547,0.66,146788124202114,campanha de produto indicado,BRL,9,0,0.0000%,,0.00,0.00,0,,0,
31 de ago. de 2026 - 5 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B01ANF62JO""",TARGETING_EXPRESSION,231609678961445,0.66,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 20 de set. de 2026,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,,lixeira 50 litros basculante,EXACT,87763187275663,1.2,99873185432506,Campanhas Manuais Claude,BRL,91,0,0.0000%,,0.00,0.00,0,,0,
31 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GV2X9TT1""",TARGETING_EXPRESSION,90624022397022,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 24 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,,"asin-expanded=""B0BTMZLMGD""",TARGETING_EXPRESSION,277323679462412,0.9,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 7 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0DCNY8VP6""",TARGETING_EXPRESSION,129143916598588,0.66,146788124202114,campanha de produto indicado,BRL,38,0,0.0000%,,0.00,0.00,0,,0,
1 de set. de 2026 - 9 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B07CKYJ8XC""",TARGETING_EXPRESSION,208379910519542,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 23 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0CWRXGFWP""",TARGETING_EXPRESSION,97713943760820,0.55,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 20 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076PQ47W9""",TARGETING_EXPRESSION,100170094082122,0.78,146788124202114,campanha de produto indicado,BRL,7,1,14.2857%,0.48000,0.48,0.00,0,0.0000%,0,0.00000
24 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0H2VDCL3Y""",TARGETING_EXPRESSION,171749254737122,1.1,146788124202114,campanha de produto indicado,BRL,419,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0F89DR995""",TARGETING_EXPRESSION,83919137300669,1.1,146788124202114,campanha de produto indicado,BRL,117,0,0.0000%,,0.00,0.00,0,,0,
2 de set. de 2026 - 2 de set. de 2026,"=""227485829194320""",Campanha - Manual Bituqueiras Space,"=""179597446155591""",Manual Bituqueiras Space,,bituqueira de chão,EXACT,69691195232348,1.2,99873185432506,Campanhas Manuais Claude,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
3 de set. de 2026 - 15 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0F6TFZFPN""",TARGETING_EXPRESSION,208805526243736,0.78,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 3 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0H1SNZ3JR""",TARGETING_EXPRESSION,169906079165834,0.66,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
3 de set. de 2026 - 8 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B07M71552Y""",TARGETING_EXPRESSION,112403318246478,0.78,146788124202114,campanha de produto indicado,BRL,7,0,0.0000%,,0.00,0.00,0,,0,
31 de ago. de 2026 - 8 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0GCFVJVH8""",TARGETING_EXPRESSION,127028112951258,0.66,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 11 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B07P6Y41SL""",TARGETING_EXPRESSION,94504902366966,0.78,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 3 de set. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin=""B0GWF8LXQ9""",TARGETING_EXPRESSION,168978932707281,0.7,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0BHMZBZW9""",TARGETING_EXPRESSION,162603987185809,1.1,146788124202114,campanha de produto indicado,BRL,611,3,0.4910%,1.32000,3.96,0.00,0,0.0000%,0,0.00000
25 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CXMLLNXH""",TARGETING_EXPRESSION,253029238834614,1.1,146788124202114,campanha de produto indicado,BRL,610,1,0.1639%,1.58000,1.58,0.00,0,0.0000%,0,0.00000
11 de set. de 2026 - 11 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0FLJCGGZW""",TARGETING_EXPRESSION,148367440204777,0.78,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 3 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0F4SRV3MY""",TARGETING_EXPRESSION,50451687396297,1.1,146788124202114,campanha de produto indicado,BRL,10,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 20 de set. de 2026,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,,substitutes,TARGETING_EXPRESSION_PREDEFINED,397282297649510,1.32,1383289894499,campanha automatica individual,BRL,1365,4,0.2930%,1.11500,4.46,151.10,1,25.0000%,1,33.87892
26 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GYB51YXB""",TARGETING_EXPRESSION,11468465822181,1.1,146788124202114,campanha de produto indicado,BRL,944,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 20 de set. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,,lixeira banheiro 7 litros,EXACT,135264806059930,1.5,99873185432506,Campanhas Manuais Claude,BRL,691,7,1.0130%,1.83286,12.83,265.80,1,14.2857%,2,20.71707
25 de ago. de 2026 - 20 de set. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0DDZ3K8KY""",TARGETING_EXPRESSION,78668460958013,1.1,146788124202114,campanha de produto indicado,BRL,36,0,0.0000%,,0.00,0.00,0,,0,
31 de ago. de 2026 - 7 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0881ZR14P""",TARGETING_EXPRESSION,157824005397153,1.1,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 12 de set. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0D7JZPV53""",TARGETING_EXPRESSION,23712645271984,1.1,146788124202114,campanha de produto indicado,BRL,7,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 20 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0F6XK9FN1""",TARGETING_EXPRESSION,77857662297616,0.78,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
14 de set. de 2026 - 14 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin=""B0H75XFRVS""",TARGETING_EXPRESSION,164471495391048,0.9,146788124202114,campanha de produto indicado,BRL,0,0,,,0.00,0.00,0,,0,
30 de ago. de 2026 - 30 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B086357CF7""",TARGETING_EXPRESSION,208913223613870,0.66,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0H2KJBVGY""",TARGETING_EXPRESSION,68748854346678,1.1,146788124202114,campanha de produto indicado,BRL,243,0,0.0000%,,0.00,0.00,0,,0,
1 de set. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0G9B9RCMF""",TARGETING_EXPRESSION,151014414542086,1.0,146788124202114,campanha de produto indicado,BRL,17,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 23 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,,"asin-expanded=""B076MBQM88""",TARGETING_EXPRESSION,185927824863570,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 9 de set. de 2026,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,,loose-match,TARGETING_EXPRESSION_PREDEFINED,483634747623233,1.32,1383289894499,campanha automatica individual,BRL,12482,6,0.0481%,1.27333,7.64,0.00,0,0.0000%,0,0.00000
22 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0BNLN5K22""",TARGETING_EXPRESSION,163216418182364,1.1,146788124202114,campanha de produto indicado,BRL,1087,2,0.1840%,1.28500,2.57,0.00,0,0.0000%,0,0.00000
23 de ago. de 2026 - 20 de set. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CTMZHJFJ""",TARGETING_EXPRESSION,3009728358504,1.1,146788124202114,campanha de produto indicado,BRL,216,0,0.0000%,,0.00,0.00,0,,0,
23 de ago. de 2026 - 25 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0CZ4DFCMW""",TARGETING_EXPRESSION,155959152212677,0.55,146788124202114,campanha de produto indicado,BRL,9,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 20 de set. de 2026,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,,lixeira basculante 50 litros,PHRASE,125514374576510,1.0,99873185432506,Campanhas Manuais Claude,BRL,18,0,0.0000%,,0.00,0.00,0,,0,
30 de ago. de 2026 - 8 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0FS1Z8ZBP""",TARGETING_EXPRESSION,162796743479189,0.66,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
22 de ago. de 2026 - 13 de set. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076MFYKFM""",TARGETING_EXPRESSION,143098047509155,0.78,146788124202114,campanha de produto indicado,BRL,12,0,0.0000%,,0.00,0.00,0,,0,
