Intervalo de datas,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Estratégia de lances do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do segmento,Lance do segmento,ID do portfólio,Nome do portfólio,Moeda do orçamento,Impressões,Cliques,CTR,CPC,Custo total,Vendas,Compras,Taxa de compra em relação aos cliques,Unidades vendidas,ROAS
26 de ago. de 2026 - 30 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CFGBGQLW""",TARGETING_EXPRESSION,153052621197150,1.1,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 29 de ago. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,,lixeira inox para pia de cozinha,PHRASE,235158001754091,1.2,99873185432506,Campanhas Manuais Claude,BRL,16,1,6.2500%,0.69000,0.69,0.00,0,0.0000%,0,0.00000
25 de ago. de 2026 - 30 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B07CBB47V4""",TARGETING_EXPRESSION,215344375857070,0.66,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GR21DJC2""",TARGETING_EXPRESSION,193680632201419,1.1,146788124202114,campanha de produto indicado,BRL,23,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B0H3QHL2VB""",TARGETING_EXPRESSION,91056671556259,0.66,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0BKRC75MM""",TARGETING_EXPRESSION,60130973843877,1.1,146788124202114,campanha de produto indicado,BRL,101,1,0.9901%,0.73000,0.73,0.00,0,0.0000%,0,0.00000
25 de ago. de 2026 - 25 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin=""B0DTM9TDSV""",TARGETING_EXPRESSION,19184478386087,0.9,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 30 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B07W1157R8""",TARGETING_EXPRESSION,50446493153954,1.1,146788124202114,campanha de produto indicado,BRL,20,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""58296046930587""",campanha automática individual- PG3070-o425/08,"=""476720209289154""",campanha automática individual- PG3070-o425/08,,loose-match,TARGETING_EXPRESSION_PREDEFINED,385167390933006,0.55,1383289894499,campanha automatica individual,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 27 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GYV9BQ12""",TARGETING_EXPRESSION,99433535288918,1.1,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 30 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0GVVNNQT5""",TARGETING_EXPRESSION,116306871488152,1.1,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B07WSSFQNV""",TARGETING_EXPRESSION,57194167593599,0.6,146788124202114,campanha de produto indicado,BRL,254,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CGC2B7P8""",TARGETING_EXPRESSION,199783767224689,1.1,146788124202114,campanha de produto indicado,BRL,48,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0DJPXST91""",TARGETING_EXPRESSION,177581419730894,0.78,146788124202114,campanha de produto indicado,BRL,20,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0C9G61X3W""",TARGETING_EXPRESSION,76472103586561,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0F8PCRT9J""",TARGETING_EXPRESSION,11997984349718,0.5,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0D7QQBVG1""",TARGETING_EXPRESSION,28133306945022,0.92,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 31 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0B871MFX4""",TARGETING_EXPRESSION,227099254414257,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0FX37Y1RR""",TARGETING_EXPRESSION,5296178092353,1.1,146788124202114,campanha de produto indicado,BRL,65,0,0.0000%,,0.00,0.00,0,,0,
30 de ago. de 2026 - 30 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0DPN3RXQY""",TARGETING_EXPRESSION,151104157093365,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,,"asin-expanded=""B0CWDJL87P""",TARGETING_EXPRESSION,270450107084399,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 30 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0D85CTBJT""",TARGETING_EXPRESSION,59369131976989,1.1,146788124202114,campanha de produto indicado,BRL,7,0,0.0000%,,0.00,0.00,0,,0,
30 de ago. de 2026 - 30 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0G611KRHL""",TARGETING_EXPRESSION,77104717685515,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 29 de ago. de 2026,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,,lixeira 80 litros basculante,EXACT,155956642687121,1.2,99873185432506,Campanhas Manuais Claude,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 30 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin=""B0CZ4DFCMW""",TARGETING_EXPRESSION,87592341880967,0.9,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B077KK3YHF""",TARGETING_EXPRESSION,145853798494573,1.1,146788124202114,campanha de produto indicado,BRL,70,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 26 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0FDFDTF3D""",TARGETING_EXPRESSION,274338499983292,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 29 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0DPMZB1SP""",TARGETING_EXPRESSION,33612159283876,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CXTQT2L3""",TARGETING_EXPRESSION,66129620590406,1.1,146788124202114,campanha de produto indicado,BRL,70,1,1.4286%,1.08000,1.08,0.00,0,0.0000%,0,0.00000
29 de ago. de 2026 - 29 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B0F2HJV67V""",TARGETING_EXPRESSION,133212779633750,0.66,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 24 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,,"asin-expanded=""B0CXF56CRL""",TARGETING_EXPRESSION,70284587267688,0.55,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,,close-match,TARGETING_EXPRESSION_PREDEFINED,404753668684327,0.45,264141269671834,Campanha automatica geral,BRL,1687,8,0.4742%,0.55125,4.41,0.00,0,0.0000%,0,0.00000
25 de ago. de 2026 - 28 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B079J6N5LS""",TARGETING_EXPRESSION,183521508431100,0.66,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 25 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0CYWMQ93Y""",TARGETING_EXPRESSION,189822653672489,0.5,146788124202114,campanha de produto indicado,BRL,19,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 26 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0FNK762BJ""",TARGETING_EXPRESSION,107809018370141,0.66,146788124202114,campanha de produto indicado,BRL,0,0,,,0.00,0.00,0,,0,
28 de ago. de 2026 - 30 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B078C6GJQT""",TARGETING_EXPRESSION,259562026112986,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B0FWRQ7LM1""",TARGETING_EXPRESSION,118155622880389,0.66,146788124202114,campanha de produto indicado,BRL,71,1,1.4085%,1.01000,1.01,0.00,0,0.0000%,0,0.00000
24 de ago. de 2026 - 25 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,,"asin-expanded=""B0GXBSQ55M""",TARGETING_EXPRESSION,114094329721874,0.55,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0H2FLFLTX""",TARGETING_EXPRESSION,221638959411841,1.0,146788124202114,campanha de produto indicado,BRL,52,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0BSNVT11K""",TARGETING_EXPRESSION,260863865376191,1.1,146788124202114,campanha de produto indicado,BRL,48,1,2.0833%,1.05000,1.05,0.00,0,0.0000%,0,0.00000
30 de ago. de 2026 - 30 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B08QD2J6VW""",TARGETING_EXPRESSION,41372837171404,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 27 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GYCC86S5""",TARGETING_EXPRESSION,268453772113899,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 30 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin=""B0GQD31DXP""",TARGETING_EXPRESSION,120038028162448,0.9,146788124202114,campanha de produto indicado,BRL,0,0,,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0GXY5KJWG""",TARGETING_EXPRESSION,240206450003508,1.1,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
28 de ago. de 2026 - 28 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B076VMW9H1""",TARGETING_EXPRESSION,88659736995679,0.66,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,,loose-match,TARGETING_EXPRESSION_PREDEFINED,439015936528115,0.54,264141269671834,Campanha automatica geral,BRL,11767,73,0.6204%,0.74096,54.09,132.90,1,1.3699%,1,2.45702
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B086DG9V24""",TARGETING_EXPRESSION,97773438614581,1.1,146788124202114,campanha de produto indicado,BRL,63,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GVGBRG5N""",TARGETING_EXPRESSION,149841944299108,1.1,146788124202114,campanha de produto indicado,BRL,68,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0G2561W1N""",TARGETING_EXPRESSION,129151279570912,1.1,146788124202114,campanha de produto indicado,BRL,58,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 24 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0FFB4FYHN""",TARGETING_EXPRESSION,92727457718432,0.92,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 29 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B0D9N2HS32""",TARGETING_EXPRESSION,255577500659740,0.66,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 30 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin=""B0CYY5P6MR""",TARGETING_EXPRESSION,162238816256230,0.9,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 28 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0DXRKT74P""",TARGETING_EXPRESSION,228486672609551,0.78,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 29 de ago. de 2026,"=""128467924533879""",Campanha - Extintor Palavra-Chave Exato Manual,"=""246454765415283""",Campanha - Extintor Palavra-Chave Exato Manual,,suporte de chão para extintor,EXACT,146727294116016,2.6,99873185432506,Campanhas Manuais Claude,BRL,10,0,0.0000%,,0.00,0.00,0,,0,
30 de ago. de 2026 - 30 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0GZ71ZJ81""",TARGETING_EXPRESSION,4211628075826,0.66,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 25 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0C5JLG288""",TARGETING_EXPRESSION,111018893084793,0.92,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
31 de ago. de 2026 - 31 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0G48CZ3JQ""",TARGETING_EXPRESSION,40560524084181,0.66,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 25 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0H2WT41JC""",TARGETING_EXPRESSION,174303079217969,0.92,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 29 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076MHHJ4Y""",TARGETING_EXPRESSION,108467236963757,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 30 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076PRGLGT""",TARGETING_EXPRESSION,269560811138581,0.78,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 25 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0CYY5P6MR""",TARGETING_EXPRESSION,23146551288987,0.55,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 30 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B01M0RM7M9""",TARGETING_EXPRESSION,275400381212188,1.1,146788124202114,campanha de produto indicado,BRL,39,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,,lixeira basculante 50 litros,EXACT,164871778572503,1.2,99873185432506,Campanhas Manuais Claude,BRL,53,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 28 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0F61174CG""",TARGETING_EXPRESSION,56926509263991,0.66,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 26 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0D82G2FKT""",TARGETING_EXPRESSION,249973360668220,1.1,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de ago. de 2026 - 30 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CFGBNSH6""",TARGETING_EXPRESSION,202515590115394,1.1,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0H4NLBG1Y""",TARGETING_EXPRESSION,277689194047519,1.1,146788124202114,campanha de produto indicado,BRL,46,0,0.0000%,,0.00,0.00,0,,0,
28 de ago. de 2026 - 30 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,,"asin-expanded=""B0FH4KC2BJ""",TARGETING_EXPRESSION,48936825008242,0.66,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
25 de ago. de 2026 - 31 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin=""B0GXZD1GVX""",TARGETING_EXPRESSION,177746443380952,0.9,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,,loose-match,TARGETING_EXPRESSION_PREDEFINED,422691694093943,1.32,1383289894499,campanha automatica individual,BRL,129,0,0.0000%,,0.00,0.00,0,,0,
26 de ago. de 2026 - 31 de ago. de 2026,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,,loose-match,TARGETING_EXPRESSION_PREDEFINED,483634747623233,1.32,1383289894499,campanha automatica individual,BRL,3441,3,0.0872%,1.15000,3.45,0.00,0,0.0000%,0,0.00000
25 de ago. de 2026 - 25 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0D7JSB8B6""",TARGETING_EXPRESSION,124537384628242,0.92,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GZLFZGXM""",TARGETING_EXPRESSION,56847037447156,1.1,146788124202114,campanha de produto indicado,BRL,98,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B09C6NTB1H""",TARGETING_EXPRESSION,191178460189402,1.1,146788124202114,campanha de produto indicado,BRL,123,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""78244851008766""",Campanha automática individual EGC,"=""394021670034987""",Campanha automática individual EGC,,complements,TARGETING_EXPRESSION_PREDEFINED,543832822677816,,1383289894499,campanha automatica individual,BRL,26,0,0.0000%,,0.00,0.00,0,,0,
24 de ago. de 2026 - 31 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GWJWL893""",TARGETING_EXPRESSION,59444330023262,1.1,146788124202114,campanha de produto indicado,BRL,128,0,0.0000%,,0.00,0.00,0,,0,
27 de ago. de 2026 - 29 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,,"asin-expanded=""B0C9JNF8QT""",TARGETING_EXPRESSION,41982484804869,0.66,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
