Intervalo de datas,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,SKU do produto anunciado-Advertised product SKU,Identificador do produto anunciado,Nome do produto anunciado,Marketplace do produto anunciado-Advertised product marketplace,ID do portfólio,Nome do portfólio,Moeda do orçamento,Impressões,Cliques,CTR,CPC,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025,B0H4WPPLZB,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,436,1,0.2294%,0.80000,0.80,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4075-B,B0H6H2BTKC,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,363,1,0.2755%,0.76000,0.76,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L3060-AML,B0H6NFGH2Q,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,332,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q2430-B,B0H4X43F5T,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,703,3,0.4267%,0.44333,1.33,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EGC,B0H4WLDNYD,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1000,4,0.4000%,0.59000,2.36,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 23 de ago. de 2026,"=""78244851008766""",Campanha automática individual EGC,"=""394021670034987""",Campanha automática individual EGC,EGC,B0H4WLDNYD,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,361,2,0.5540%,0.55500,1.11,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 21 de ago. de 2026,"=""227485829194320""",Campanha - Manual Bituqueiras Space,"=""179597446155591""",Manual Bituqueiras Space,SP-T,B0H3MGC36H,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,4,0,0.0000%,,0.00,0.00,,0,0,
13 de ago. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,SP-T,B0H3MGC36H,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,39,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2030,B0H6CCHT65,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,816,8,0.9804%,0.60750,4.86,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P2440,B0H7LGF1WN,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1042,2,0.1919%,0.58000,1.16,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 23 de ago. de 2026,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,L4080-B,B0H6GSX6YM,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,69,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4080-B,B0H6GSX6YM,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,728,7,0.9615%,0.72286,5.06,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,L1623-B,B0H6KT72NN,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,164,1,0.6098%,1.27000,1.27,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1623-B,B0H6KT72NN,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,722,6,0.8310%,0.69667,4.18,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-05P,B0H77J9YF2,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1382,3,0.2171%,0.70333,2.11,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q2430-A,B0H7XXH5GV,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,394,2,0.5076%,0.35000,0.70,1741.56,2487.94286,1,3,50.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P2030,B0H51H5B4D,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,359,2,0.5571%,0.71500,1.43,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-08,B0H77M42RM,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,882,4,0.4535%,0.70000,2.80,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4080ALC,B0H72HJC34,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,833,4,0.4802%,0.53250,2.13,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4050ALC,B0H6GWVPP5,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,140,1,0.7143%,0.63000,0.63,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-03P,B0H73CH37Y,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,463,2,0.4320%,0.56500,1.13,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1618-B,B0H6KPN1XS,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,394,6,1.5228%,0.75167,4.51,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4050-B,B0H6GXK1SH,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,248,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,PG3060,B0H7T7K23P,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,731,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q2460-B,B0H7YNMBBK,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,2051,28,1.3652%,0.56964,15.95,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L3040-B,B0H5MGK37B,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,999,6,0.6006%,0.52167,3.13,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 21 de ago. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,29,1,3.4483%,0.28000,0.28,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 29 de jul. de 2026,"=""227010809046493""",campanha automática individual- L2470-CZ-o102/07,"=""481100214225083""",campanha automática individual- L2470-CZ-o102/07,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,689,2,0.2903%,1.46500,2.93,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,502,2,0.3984%,0.29500,0.59,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o228/07,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o228/07,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,1157,4,0.3457%,1.17500,4.70,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 10 de ago. de 2026,"=""129369277028930""",Campanha de Palavra-Chave- L2470-CZ-o116/07,"=""142630565422583""",Campanha de Palavra-Chave- L2470-CZ-o116/07,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,13,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4070RA,B0H4NGLNQ4,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,317,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2450-A,B0H6XYVBKH,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,145,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1623,B0H5N4TR7B,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,313,0,0.0000%,,0.00,0.00,,0,0,
30 de jul. de 2026 - 23 de ago. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,L2450--CZ,B0H5YQ9JMJ,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,47,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 29 de jul. de 2026,"=""205120134950364""",campanha automática individual- L2450--CZ-o116/07,"=""287801109555762""",campanha automática individual- L2450--CZ-o116/07,L2450--CZ,B0H5YQ9JMJ,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,1059,1,0.0944%,0.93000,0.93,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2450--CZ,B0H5YQ9JMJ,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,582,0,0.0000%,,0.00,0.00,,0,0,
7 de ago. de 2026 - 7 de ago. de 2026,"=""127101313485538""",Campanha de Palavra-Chave- L2450--CZ-o116/07,"=""248389034226964""",Campanha de Palavra-Chave- L2450--CZ-o116/07,L2450--CZ,B0H5YQ9JMJ,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,0,0,,,0.00,0.00,,0,0,
25 de jul. de 2026 - 11 de ago. de 2026,"=""126822188430843""",Campanha de Produto Indicado- L2450--CZ-o103/07,"=""136759643121930""",Campanha de Produto Indicado- L2450--CZ-o103/07,L2450--CZ,B0H5YQ9JMJ,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,1047,3,0.2865%,0.84667,2.54,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3070,B0H63FKGPJ,Lixeira Inox 60 Litros com Tampa Pedal 30x70 centímetros Redonda Aço Inox 430 Polido,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1514,10,0.6605%,0.54000,5.40,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,P3070,B0H63FKGPJ,Lixeira Inox 60 Litros com Tampa Pedal 30x70 centímetros Redonda Aço Inox 430 Polido,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,5581,25,0.4479%,1.02280,25.57,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 28 de jul. de 2026,"=""145964185460140""",campanha automática individual- P3070-o116/07,"=""429470627552062""",campanha automática individual- P3070-o116/07,P3070,B0H63FKGPJ,Lixeira Inox 60 Litros com Tampa Pedal 30x70 centímetros Redonda Aço Inox 430 Polido,AMAZON_BR,1383289894499,campanha automatica individual,BRL,681,8,1.1747%,0.75500,6.04,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,"=""19556674217425""",Campanha de Palavra-Chave- P3070-o116/07,"=""193722055453991""",Campanha de Palavra-Chave- P3070-o116/07,P3070,B0H63FKGPJ,Lixeira Inox 60 Litros com Tampa Pedal 30x70 centímetros Redonda Aço Inox 430 Polido,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,423,2,0.4728%,1.37500,2.75,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,PG3070,B0H4S6J82Z,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,62,0,0.0000%,,0.00,0.00,,0,0,
26 de jul. de 2026 - 9 de ago. de 2026,"=""110098529654524""",Campanha de Palavra-Chave- PG3070-o116/07,"=""19781997665906""",Campanha de Palavra-Chave- PG3070-o116/07,PG3070,B0H4S6J82Z,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,33,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,PG3070,B0H4S6J82Z,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,682,1,0.1466%,0.79000,0.79,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""58296046930587""",campanha automática individual- PG3070-o115/07,"=""476720209289154""",campanha automática individual- PG3070-o115/07,PG3070,B0H4S6J82Z,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,586,1,0.1706%,0.75000,0.75,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2030-T,B0H77661G6,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,711,1,0.1406%,0.26000,0.26,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 21 de ago. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,L2460-CZ,B0H3QHL2VB,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,19,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2460-CZ,B0H3QHL2VB,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,553,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-05,B0H761RP63,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,942,1,0.1062%,0.71000,0.71,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025-A,B0H6XYM5GF,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,304,1,0.3289%,0.51000,0.51,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,"=""113980823359011""",Campanha de Palavra-Chave- P3050-o116/07,"=""102406068413906""",Campanha de Palavra-Chave- P3050-o116/07,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,560,1,0.1786%,1.29000,1.29,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,3482,9,0.2585%,0.50333,4.53,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,3009,16,0.5317%,0.64938,10.39,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 29 de jul. de 2026,"=""6383857296458""",campanha automática individual- P3050-o102/07,"=""383083034260814""",campanha automática individual- P3050,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,1383289894499,campanha automatica individual,BRL,1115,8,0.7175%,0.88750,7.10,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2460-CP,B0H4X46QCC,Coletor de Pilhas e Baterias Usadas Aço Inox 27 Litros 24x60 cm Papa Pilhas para Empresas,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,738,2,0.2710%,0.58500,1.17,335.68,286.90598,1,1,50.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2425-AML,B0H6N9SS25,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,207,3,1.4493%,0.56667,1.70,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 29 de jul. de 2026,"=""68539107677740""",Campanha de Palavra-Chave- L1618-A-o103/07,"=""267194100732843""",Campanha de Palavra-Chave- L1618-A-o103/07,L1618-A,B0H4NRG51Q,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,65,1,1.5385%,1.06000,1.06,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 10 de ago. de 2026,"=""220339920491993""",Campanha de Produto Indicado- L1618-A-o103/07,"=""216344585748751""",Campanha de Produto Indicado- L1618-A-o103/07,L1618-A,B0H4NRG51Q,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,111,5,4.5045%,0.44800,2.24,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""157934729939405""",Campanha automática inidividual- L1618-o115/07,"=""285629207112751""",campanha automática inidividual- L1618-A-o115/07,L1618-A,B0H4NRG51Q,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,55,2,3.6364%,0.47500,0.95,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1618-A,B0H4NRG51Q,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,268,2,0.7463%,0.41500,0.83,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025-B,B0H6L3552G,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,358,3,0.8380%,0.74333,2.23,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,L2025-B,B0H6L3552G,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,150,3,2.0000%,1.44333,4.33,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3060ALC,B0H5LJ939G,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,517,4,0.7737%,0.79250,3.17,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P2430,B0H7KWNLZ4,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,849,2,0.2356%,0.68500,1.37,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 23 de ago. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,L2025-T,B0H6C5CTSC,Lixeira de Aço Inox com Tampa 7 Litros 20x25 cm Redonda Prateada para Banheiro e Cozinha,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,182,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025-T,B0H6C5CTSC,Lixeira de Aço Inox com Tampa 7 Litros 20x25 cm Redonda Prateada para Banheiro e Cozinha,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,2009,48,2.3892%,0.63667,30.56,531.60,17.39529,3,4,6.2500%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3050ALC,B0H6C92MLT,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,445,3,0.6742%,0.79000,2.37,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4060-B,B0H6H4NPN8,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,115,1,0.8696%,0.27000,0.27,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4080-A,B0H6QYZLYM,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,812,5,0.6158%,0.48800,2.44,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L3070-A,B0H4W6B587,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,254,0,0.0000%,,0.00,0.00,,0,0,
26 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2425-A,B0H6XV8Z59,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,139,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4080,B0H63W8G49,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1125,11,0.9778%,0.50273,5.53,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,P4080,B0H63W8G49,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,312,4,1.2821%,0.45250,1.81,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,"=""139517395374433""",Campanha de Palavra-Chave- P4080-o116/07,"=""105959590738663""",Campanha de Palavra-Chave- P4080-o116/07,P4080,B0H63W8G49,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,195,2,1.0256%,1.71500,3.43,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P1623,B0H4WYYG1W,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,485,0,0.0000%,,0.00,0.00,,0,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2470-B,B0H4W81CPN,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1466,7,0.4775%,0.57143,4.00,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,"=""185052434192545""",Campanha de Palavra-Chave- L2470-B-o116/07,"=""273932503994383""",Campanha de Palavra-Chave- L2470-B-o116/07,L2470-B,B0H4W81CPN,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,410,1,0.2439%,0.31000,0.31,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 29 de jul. de 2026,"=""98086879114039""",Campanha de Produto Indicado- L2470-B-o115/07,"=""38205454685839""",Campanha de Produto Indicado- L2470-B-o115/07,L2470-B,B0H4W81CPN,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,40,0,0.0000%,,0.00,0.00,,0,0,
