Intervalo de datas,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,SKU do produto anunciado-Advertised product SKU,Identificador do produto anunciado,Nome do produto anunciado,Marketplace do produto anunciado-Advertised product marketplace,ID do portfólio,Nome do portfólio,Moeda do orçamento,Impressões,Cliques,CTR,CPC,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
11 de ago. de 2026 - 6 de set. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,L2025-T,B0H6C5CTSC,Lixeira de Aço Inox com Tampa 7 Litros 20x25 cm Redonda Prateada para Banheiro e Cozinha,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,393,7,1.7812%,1.58000,11.06,265.80,24.03255,1,2,14.2857%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025-T,B0H6C5CTSC,Lixeira de Aço Inox com Tampa 7 Litros 20x25 cm Redonda Prateada para Banheiro e Cozinha,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,3029,65,2.1459%,0.66277,43.08,398.70,9.25488,3,3,4.6154%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-03P,B0H73CH37Y,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,671,2,0.2981%,0.56500,1.13,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1618-B,B0H6KPN1XS,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,801,10,1.2484%,0.68100,6.81,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4060ALC,B0H6H25KJX,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,355,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L3085-B,B0H51PF33S,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,463,1,0.2160%,0.25000,0.25,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q2460-A,B0H4P1FFWQ,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,348,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,PG3070,B0H4S6J82Z,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,198,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 25 de ago. de 2026,"=""58296046930587""",campanha automática individual- PG3070-o425/08,"=""476720209289154""",campanha automática individual- PG3070-o425/08,PG3070,B0H4S6J82Z,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,323,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 9 de ago. de 2026,"=""110098529654524""",Campanha de Palavra-Chave- PG3070-o116/07,"=""19781997665906""",Campanha de Palavra-Chave- PG3070-o116/07,PG3070,B0H4S6J82Z,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,6,0,0.0000%,,0.00,0.00,,0,0,
12 de ago. de 2026 - 6 de set. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,PG3070,B0H4S6J82Z,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,813,2,0.2460%,0.89000,1.78,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q2430-B,B0H4X43F5T,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,825,5,0.6061%,0.58400,2.92,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 4 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EGC,B0H4WLDNYD,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,423,1,0.2364%,0.80000,0.80,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 6 de set. de 2026,"=""78244851008766""",Campanha automática individual EGC,"=""394021670034987""",Campanha automática individual EGC,EGC,B0H4WLDNYD,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,2391,3,0.1255%,0.61333,1.84,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2030-T,B0H77661G6,Lixeira de Aço Inox com Tampa 10 Litros 20x30 cm para Banheiro Cozinha Escritório,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,844,3,0.3555%,0.39667,1.19,143.13,120.27731,1,1,33.3333%
8 de ago. de 2026 - 4 de set. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,L2460-CZ,B0H3QHL2VB,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,23,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2460-CZ,B0H3QHL2VB,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,648,1,0.1543%,0.49000,0.49,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 11 de ago. de 2026,"=""59761224759474""",Campanha de Palavra-Chave- L2450-AML-o116/07,"=""95330842647360""",Campanha de Palavra-Chave- L2450-AML-o116/07,L2450-AML,B0H62YWD84,Lixeira Aro Meia Lua em Aço Inox 25 Litros 24x50 cm Prateada para Uso Interno,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,42,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2450-AML,B0H62YWD84,Lixeira Aro Meia Lua em Aço Inox 25 Litros 24x50 cm Prateada para Uso Interno,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,157,2,1.2739%,0.83500,1.67,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-05P,B0H77J9YF2,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1342,1,0.0745%,0.80000,0.80,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025-A,B0H6XYM5GF,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,318,1,0.3145%,1.07000,1.07,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P2030,B0H51H5B4D,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,371,1,0.2695%,0.63000,0.63,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 11 de ago. de 2026,"=""113980823359011""",Campanha de Palavra-Chave- P3050-o116/07,"=""102406068413906""",Campanha de Palavra-Chave- P3050-o116/07,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,146,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,3728,15,0.4024%,0.54000,8.10,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 25 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,P3050,B0H6365DBF,Lixeira de Aço Inox com Pedal 40 Litros 30x50 cm Redonda para Cozinha Escritório Clínica,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,1509,2,0.1325%,0.88000,1.76,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2460-CP,B0H4X46QCC,Coletor de Pilhas e Baterias Usadas Aço Inox 27 Litros 24x60 cm Papa Pilhas para Empresas,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,643,4,0.6221%,0.65500,2.62,335.68,128.12214,1,1,25.0000%
8 de ago. de 2026 - 10 de ago. de 2026,"=""220339920491993""",Campanha de Produto Indicado- L1618-A-o103/07,"=""216344585748751""",Campanha de Produto Indicado- L1618-A-o103/07,L1618-A,B0H4NRG51Q,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,23,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 31 de ago. de 2026,"=""157934729939405""",Campanha automática inidividual- L1618-o115/07,"=""285629207112751""",campanha automática inidividual- L1618-A-o115/07,L1618-A,B0H4NRG51Q,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,42,2,4.7619%,0.47500,0.95,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1618-A,B0H4NRG51Q,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,274,2,0.7299%,0.41000,0.82,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,SP-FF,B0H5X821QS,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,87,1,1.1494%,0.52000,0.52,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 4 de set. de 2026,"=""227485829194320""",Campanha - Manual Bituqueiras Space,"=""179597446155591""",Manual Bituqueiras Space,SP-FF,B0H5X821QS,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,11,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 11 de ago. de 2026,"=""108685489444736""",campanha automática individual- SP-FF-o116/07,"=""424840713357077""",campanha automática individual- SP-FF-o116/07,SP-FF,B0H5X821QS,,AMAZON_BR,1383289894499,campanha automatica individual,BRL,144,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 11 de ago. de 2026,"=""229314137254983""",Campanha de Produto Indicado- SP-FF-o103/07,"=""274667933716671""",Campanha de Produto Indicado- SP-FF-o103/07,SP-FF,B0H5X821QS,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,106,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-08,B0H77M42RM,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1015,4,0.3941%,0.69250,2.77,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4080ALC,B0H72HJC34,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1367,5,0.3658%,0.64800,3.24,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2025-B,B0H6L3552G,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,487,4,0.8214%,0.78500,3.14,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 6 de set. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,L2025-B,B0H6L3552G,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,311,5,1.6077%,1.59800,7.99,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 6 de set. de 2026,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,L2430-B,B0H6KY3BZD,Lixeira Basculante em Aço Inox Redonda 15 Litros 24x30 cm Vai e Vem para Uso Interno,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,254,2,0.7874%,1.24500,2.49,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2430-B,B0H6KY3BZD,Lixeira Basculante em Aço Inox Redonda 15 Litros 24x30 cm Vai e Vem para Uso Interno,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,621,2,0.3221%,0.77500,1.55,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1623-T,B0H6C894TV,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,615,15,2.4390%,0.66800,10.02,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P2430,B0H7KWNLZ4,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1125,5,0.4444%,0.74600,3.73,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4050-B,B0H6GXK1SH,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,551,1,0.1815%,0.58000,0.58,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L1623-A,B0H6XX9VYL,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,409,4,0.9780%,0.57000,2.28,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4080-A,B0H6QYZLYM,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1483,7,0.4720%,0.56714,3.97,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,EMB-03,B0H52SC552,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,557,1,0.1795%,0.71000,0.71,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L3040-B,B0H5MGK37B,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,690,7,1.0145%,0.55000,3.85,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,PG3060,B0H7T7K23P,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,913,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 11 de ago. de 2026,"=""123525465502040""",campanha de palavra chave- P3060-o116/07,"=""49233190069824""",campanha de palavra chave- P3060-o116/07,P3060,B0H4NLBG1Y,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,80,1,1.2500%,2.52000,2.52,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3060,B0H4NLBG1Y,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1857,16,0.8616%,0.78188,12.51,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 25 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,P3060,B0H4NLBG1Y,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,523,1,0.1912%,0.10000,0.10,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P3050ALC,B0H6C92MLT,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,585,1,0.1709%,0.77000,0.77,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L3070-A,B0H4W6B587,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,255,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2030-A,B0H6XW8YF8,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,393,2,0.5089%,0.79500,1.59,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q3060-B,B0H51M7C59,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,983,7,0.7121%,0.49000,3.43,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2425-A,B0H6XV8Z59,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,169,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,Q2460-B,B0H7YNMBBK,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,3276,53,1.6178%,0.62925,33.35,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4080,B0H63W8G49,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,1672,10,0.5981%,0.66100,6.61,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 11 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,P4080,B0H63W8G49,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,54,2,3.7037%,0.54500,1.09,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 11 de ago. de 2026,"=""139517395374433""",Campanha de Palavra-Chave- P4080-o116/07,"=""105959590738663""",Campanha de Palavra-Chave- P4080-o116/07,P4080,B0H63W8G49,,AMAZON_BR,178029480993742,campanha de palavra chave,BRL,64,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4070RA,B0H4NGLNQ4,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,634,1,0.1577%,0.49000,0.49,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2460-AML,B0H6NM3QBS,Lixeira Aro Meia Lua em Aço Inox 27 Litros 24x60 centímetros Prateada para Uso Interno,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,161,2,1.2422%,0.80000,1.60,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L4060-B,B0H6H4NPN8,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,343,1,0.2915%,0.27000,0.27,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,P4050,B0H5MWNDKW,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,368,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2425-B,B0H6KPK494,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,534,2,0.3745%,0.91500,1.83,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2450-A,B0H6XYVBKH,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,166,0,0.0000%,,0.00,0.00,,0,0,
8 de ago. de 2026 - 4 de set. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,99873185432506,Campanhas Manuais Claude,BRL,32,1,3.1250%,0.28000,0.28,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,264141269671834,Campanha automatica geral,BRL,509,0,0.0000%,,0.00,0.00,,0,0,
12 de ago. de 2026 - 6 de set. de 2026,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,L2470-CZ,B0H3QLGVX5,,AMAZON_BR,146788124202114,campanha de produto indicado,BRL,1342,4,0.2981%,0.62750,2.51,0.00,0.00000,0,0,0.0000%
